B00431,S94173,17845,"The divine portrait. Or, A true and liuely representation of the blessed sacrament of the Lords Supper: with our due preparation how to receive the same worthily. / Delivered in a sermon, at the Reformed Church of Paris (on Easter day last:) by Monsieur Iohn Mestrezat ... ; Englished by John Reynolds.","Mestrezat, Jean, 1592-1657.",Printed by A M for G Baker and are to sold at his shop neere Charing crosse,London,"Bible. --  N.T. --  Luke XXII, 19 --  Sermons.; Lord's Supper --  Sermons.",1631,2
B02800,R174771,D2517A,Dulcedo ex acerbis. Sound doctrine from the errors contained in Mr. Keith's sermons and apologies. / By a member of the Church of England. O D M T.,Anonymous,s n,London,"Keith, George, 1639?-1716.; Church of England --  History --  17th century.; Sermons --  History and criticism --  England --  17th century.",1700,2
B00991,S126041,4132,"A nicke for neuters. A most godly and fruitfull sermon, begun and preached at Paules Crosse, the 30. day of October last, and continued & finished in Paules Church, on New-yeeres day at night. / By Thomas Burt, Preacher of the Word.","Burt, Thomas, preacher of the word.",Printed by Simon Stafford,At London,"Bible. --  N.T. --  Revelation III, 14-17 --  Sermons.; Sermons, English --  17th century.",1604,2
B02739,R174697,D1880AA,"A call to delaying sinners; or The danger of delaying in matters concerning our souls. Being the substance of several sermons from Ps.119. v.60. / By Thomas Doolittle, minister of the gospel.","Doolittle, Thomas, 1632?-1707.",Printed by H Newman and sold by E Tracey at the three Bibles on London Bridge,London,"Bible. --  O.T. --  Psalms CXIX, 60 --  Sermons --  17th century.; Repentance --  Christianity --  Sermons --  17th century.; Faith --  Sermons --  17th century.; Sermons, English --  17th century.",1698,2
B02843,R171689,D286,"An antidote against the erroneous, or rather blasphemous, opinions of some people in this our corrupt age; concerning the true and real cause of man's falling into those gross and notorious sins, which do commonly prove his eternal ruine. : Made plain in a short discourse, being the substance of two sermons upon the 12, 14, 15. verses of the 1st chap. of St. James. Let no man say when he is tempted, I am tempted of God, &c. / By Samuel D'Assigny, a well-wisher to the Church of England's prosperity.","D'Assigny, Samuel, b. 1673 or 4",Printed by J B and S P at the back of Dick s Coffee House in Skinner Row,Dublin,"Bible. --  N.T. --  James I, 13-15 --  Sermons.; Sermons, English --  17th century.",1698,2
B08802,R231574,C5316A,"Faith & experience:, or, A short narration of the holy life and death of Mary Simpson, late of Gregories Parish in the city of Norvvich: who dyed, anno 1647 in or about the thirtieth yeare of her age after 3 yeares sicknesse and upwards.  Containing a confession of her faith and relation of her experience, taken from her owne mouth.  To which is added a sermon preached at her funerall, upon Rom. 14. 6,7. / by John Collings.","Collinges, John, 1623-1690. Life & death of a true Christian deciphered in a sermon.; Collinges, John, 1623-1690.",Printed for Richard Tomlins and are to be sold at his house at the Signe of the Sun and Bible in Pye Corner,London,"Simpson, Mary, d. 1647 --  Death and burial.; Bible. --  N. T. --  Romans 14, 6-7 --  Sermons.; Funeral sermons --  England --  Early works to 1800.; Sermons, English --  17th century.",1649,2
B43766,,R419B,"The royal prerogatve [sic]; or, Subjection to kings and the necessity of passive obedience in the subject. Proved and pressed as an excellent duty to be performed by all good Christians; or any that would be accounted so; contrary to the schismatical and rebellious tenets of some in these times.  Being also a divine and excellent preservative against famine, sword, and pestilence in a sermon / by Allen Rayner minister of the Gospel.","Rayner, Allen.",Printed for the author,London,"Bible. --  O.T. --  Psalms CI, 1 --  Sermons --  Early works to 1800.; Divine right of kings --  Early works to 1800.; Sermons, English --  17th century.",1666,2
A86930,R201521,H3818,"The magistrates charge, for the peoples safetie. Laid open in a sermon, preached before the right Honorable House of Peeres, in the Abbey Church at Westminster, at their late solemne monthly fast, May 26. 1647. / By William Hussey, Minister at Chesilhurst in Kent.","Hussey, William, minister of Chiselhurst.",Printed by Thomas Harper for Iohn Saywell and are to be sold at his shop in Little Britaine at the signe of the Greyhound,London,"Bible. --  O.T. --  Psalms II, 10 --  Sermons.; Sermons, English --  17th century.; Fast-day sermons --  17th century.",1647,2
A80547,R210492,C625,"The perfect-law of God being a sermon, and no sermon;-: preach'd,-, and yet not preach'd;-: in a-church, but not in a-church; to a people, that are not a people-. / By Richard Carpenter. Wherein also, he gives his first alarum to his brethren of the presbytery; as being his-brethren, but not his-brethren.","Carpenter, Richard, d. 1670?",Printed by F L,London,"Law (Theology) --  Sermons --  Early works to 1800.; Sermons, English --  17th century.",1652,2
A86580,R206965,H2884,"Wisdome's judgment of folly. Delivered in a sermon at the spital, in the solemn assembly of the city, on Munday in Easter-week, April XI. A.D. MDCLIII. By Thomas Horton D.D.","Horton, Thomas, d. 1673.",Printed by T Maxey for Samuel Gellibrand at the Ball in S Pauls Church yard,London,"Bible. --  N.T. --  Corinthians, 1st III, 18-19 --  Sermons.; Sermons, English --  17th century.",1653,2
A86601,R206405,H2938,"Preces & Lachrymæ. A sermon on Act. chap. XX. vers. 36, 37, 38. Vers. 36. And when he had thus spoken, he kneeled down, and prayed with them all. 37. And they all wept sore, and fell on Pauls neck, and kissed him. 38. Sorrowing most of all for the words which he spake, thay they should see his face no more, and they accompanied him to the ship. / By William Houghton, preacher at Bicknor in Kent.","Houghton, William, preacher at Bicknor in Kent.",Printed by Roger Daniel for Samuel Cartwright at the signe of the Bible in Duck lane,London,"Bible. --  N.T. --  Acts, XX --  Sermons --  Early works to 1800.; Sermons, English --  17th century.",1650,2
A87404,R207554,J114,"Oi eleemonez eleethesuntai, or Gods mercy for mans mercy. Opened in a sermon at the spittle, March 31. 1657. before the Right Honourable the Lord Major, the aldermen, &c. By Thomas Jacomb minister of the Gospel at S. Martins Ludgate, London.","Jacombe, Thomas, 1622-1687.",printed for Philemon Stephens and are to be sold at the gilded Lion in S Pauls Church yard,London,"God --  Mercy --  Early works to 1800.; Sermons, English --  17th century.",1657,2
A88417,R200573,L2794,"England faithfully watcht with, in her wounds: or, Christ as a father sitting up with his children in their swooning state: which is the summe of severall lecvtures painfully preached upon Colossians 1. / By Nicho. Lockyer, M.A. Published according to order.","Lockyer, Nicholas, 1611-1685.",Printed by M S for John Rothwell at the Sun and Fountain in Pauls Church yard and Ben Allen at the Crown in Popes head Alley,London,Bible. --  N.T. --  Colossians I --  Sermons.,1646,2
A82726,R229318,E147,"The hainousness of injustice done under the pretence of equity in a sermon preach'd in the cathedral church of Lincoln, before the honourable Baron Turton, at the assizes holden for that county on Monday the eighth of August, 1698. By Laurence Echard, A.M. prebendary of Lincoln, and chaplain to the right reverend James lord bishop of that diocese.","Echard, Laurence, 1670?-1730.",printed for M Wotton at the Three Daggers in Fleet street,London,"Bible. --  O.T. --  Proverbs XI, 1 --  Sermons --  Early works to 1800.; Sermons, English --  17th century.",1698,2
A86549,R208454,H2743,"Salvation from sinne by Jesus Christ: or, The doctrine of sanctification (which is the greater part of our salvation) founded upon Christ, who is both the meritorious, and and efficient cause of sanctifying grace, purchasing it for, working & perfecting it in his people. Applied (as it was specially intended) for the better information of our judgements, and quickning of our affections in holiness, wherein our everlasting our everlasting happiness chiefly consisteth. / Preached in the weekly lecture at Evesham in the county of Worcester, by George Hopkins, M.A. minister of the Gospel there.","Hopkins, George, 1620-1666.",Printed by J G for Nathaniel Web and William Gra n tham at the black Beare in Paul s Church yard neere the little North doore,London,"Bible. --  N.T. --  Matthew I, 21 --  Sermons.; Salvation --  Sermons.; Sermons, English --  17th century.",1655,2
A88381,R208948,L2594E,"Enchiridion judicum, or, Jehosaphats charge to his judges, opened, in a sermon before the Right Honourable, the judges, and the right worshipful, the sheriffe of the county palatine of Lancast. Together with Catastrophe magnatum, or, King Davids lamentation, at Prince Abners incineration. In a sermon meditated on the fall, and preached at the funeral of the Right Worshipful John Atherton of Atherton Esq; high-sheriffe of the county palatine of Lanc. / By John Livesey minister of the Gospel at Atherton.","Livesey, John.",Printed by R I for Tho Parkhurst to be sold at his shop at the three Crowns in Cheapside over against the great Conduit,London,"Bible. --  O.T. --  Chronicles, 2nd XIX, 6 --  Sermons.; Bible. --  O.T. --  Samuel, 2nd III, 38-39 --  Sermons.; Sermons, English --  17th century.",1657,2
A86524,R11285,H2644,"The covenant of grace opened: wherein these particulars are handled; viz. 1. What the covenant of grace is, 2. what the seales of the covenant are, 3. who are the parties and subjects fit to receive these seales. From all which particulars infants baptisme is fully proved and vindicated. Being severall sermons preached at Hartford in New-England. / By that reverend and faithfull minister of the gospel, Mr Thomas Hooker.","Hooker, Thomas, 1586-1647.",Printed by G Dawson and are to be sold at the Crown in Popes head Alley,London,"Congregational churches --  Sermons --  Early works to 1800.; Covenant theology --  Early works to 1800.; Grace (Theology) --  Early works to 1800.; Infant baptism --  Early works to 1800.; Sermons, American --  Early works to 1800.",1649,2
A82919,R1432,E1684,"An order from the High Conrt [sic] of Parliament, which was read on Sunday last, in every church, being the 19. day of December, 1641. Subscribed by Alderman Soames, and Captain Ven, burgesses for the honourable City of London. Also the true coppie of a seditious paper, delivered in the pulpit to the minister of Christ church upon Suuday [sic], being the 19. of December, and afterwards presented to the lord major by Mr. Mamsbridge, reader of Christ-church, and petti-canon of Saint Pauls, London. Likewise the sermon which was preached in the church of St. Sepnlchres [sic] by a Brownnist on Sunday last, which caused a great disturbance, and how the author was committed. His text was taken out of the 1. of Revelations,  and the 14. verse. His head and his eares were white, as white wooll, and as snow, and his eyes were as a flame of fire. With the relation of the congregation of Brownists the same day at the signe of the Lock in fleerstreet [sic].",England and Wales. Parliament.,Printed for William Bowden,London,"Sermons, English --  17th century.; Dissenters, Religious --  England --  Early works to 1800; Great Britain --  History --  Charles I, 1625-1649 --  Sources --  Early works to 1800.; Great Britain --  Church history --  17th century --  Early works to 1800.",1641,2
